query_id;plan_id;stage_id;pipeline_id;dop;query_dop;operator_type;execution_time;l_input_rows;r_input_rows;peak_mem;output_rows;child_plan
8;19;2;1;64;64;LocalExchangeSourceOperator;1544.510;3885535;0;482944;3885535;18
8;20;2;5;64;64;ExchangeOperator;0.733;100;0;1152;100;43
8;21;2;5;64;64;FilterProject;2.745;100;0;0;100;20
8;22;2;4;64;64;LocalExchangeSinkOperator;2.332;100;0;0;100;23
8;23;2;5;64;64;LocalExchangeSourceOperator;8.820;100;0;2048;100;21
8;24;2;4;64;64;HashBuilderOperator;11.340;100;0;131072;0;22
8;25;2;3;64;64;ExchangeOperator;384.417;11474023;0;15532032;11474023;37
8;26;2;3;64;64;FilterProject;23.760;11474023;0;0;11474023;25
8;27;2;2;64;64;LocalExchangeSinkOperator;127.164;11474023;0;0;11474023;8
8;28;3;0;64;64;TableScanOperator;6800.352;15000000;0;90465280;15000000;
8;29;3;0;64;64;PartitionedOutput;10444.480;15000000;0;20927744;15000000;28
8;30;4;2;64;64;FilterProject;15.784;22945256;0;0;22945256;38
8;31;4;1;64;64;LocalExchangeSinkOperator;41.080;22945256;0;0;22945256;32
8;32;4;2;64;64;LocalExchangeSourceOperator;983.910;22945256;0;3883008;22945256;30
8;33;4;1;64;64;HashBuilderOperator;23862.420;22945256;0;86278400;0;31
8;34;4;0;64;64;TableScanOperator;28440.152;148067261;0;84169152;148067261;
8;35;4;0;64;64;FilterProject;1996.630;148067261;0;13056;148067261;34
8;36;4;0;64;64;LookupJoinOperator;11368.500;148067261;0;139264;11474023;33,35
8;37;4;0;64;64;PartitionedOutput;2808.450;11474023;0;1554432;11474023;36
8;38;4;2;64;64;ExchangeOperator;3360.280;22945256;0;20971520;22945256;41
8;39;5;0;64;64;TableScanOperator;11460.160;5736314;0;88483072;5736314;
8;40;5;0;64;64;FilterProject;322.330;5736314;0;4160;5736314;39
8;41;5;0;64;64;PartitionedOutput;462.020;5736314;0;1174208;5736314;40
8;42;6;0;16;64;TableScanOperator;2.088;25;0;26816;25;
8;43;6;0;16;64;PartitionedOutput;1.005;25;0;17344;25;42
9;0;0;0;1;96;MergeOperator;4220.000;3885517;0;55263452;3885517;16
9;1;0;0;1;96;ExplainAnalyzeOperator;8.142;3885517;0;0;1;0
9;2;0;0;1;96;TaskOutputOperator;0.110;1;0;0;1;1
9;3;1;1;96;96;ExchangeOperator;886.896;3885517;0;12517376;3885517;16
9;4;1;1;96;96;OrderBy;11275.870;3885517;0;64727808;3885517;3
9;5;1;0;4;96;LocalMerge;1290.010;0;0;454656;3885517;6
9;6;1;1;96;96;CallbackSink;21.260;3885517;0;0;0;4
9;7;1;0;4;96;PartitionedOutput;1817.910;3885517;0;38201984;3885517;5
9;8;2;3;96;96;LocalExchangeSourceOperator;842.640;11474023;0;3693568;11474023;26
9;9;2;2;96;96;HashBuilderOperator;32773.280;11474023;0;44089856;0;27
9;10;2;1;96;96;ExchangeOperator;2870.409;15000000;0;13533184;15000000;29
9;11;2;1;96;96;LookupJoinOperator;3110.840;15000000;0;2140160;11474023;9,10
9;12;2;0;96;96;LocalExchangeSinkOperator;586.057;3885535;0;0;3885535;19
9;13;2;1;96;96;LookupJoinOperator;946.570;11474023;0;231424;11474023;24,11
9;14;2;0;96;96;Aggregation;29566.960;3885535;0;16347136;3885517;12
9;15;2;1;96;96;FilterProject;391.210;11474023;0;12288;11474023;13
9;16;2;0;96;96;PartitionedOutput;4308.410;3885517;0;7719424;3885517;14
9;17;2;1;96;96;PartialAggregation;15325.350;11474023;0;68218880;3885535;15
9;18;2;1;96;96;FilterProject;41.360;3885535;0;0;3885535;17
9;19;2;1;96;96;LocalExchangeSourceOperator;1627.170;3885535;0;596032;3885535;18
9;20;2;5;96;96;ExchangeOperator;0.839;100;0;1152;100;43
9;21;2;5;96;96;FilterProject;3.223;100;0;0;100;20
9;22;2;4;96;96;LocalExchangeSinkOperator;2.340;100;0;0;100;23
9;23;2;5;96;96;LocalExchangeSourceOperator;11.500;100;0;3072;100;21
9;24;2;4;96;96;HashBuilderOperator;17.710;100;0;131072;0;22
9;25;2;3;96;96;ExchangeOperator;433.785;11474023;0;24182784;11474023;37
9;26;2;3;96;96;FilterProject;26.310;11474023;0;0;11474023;25
9;27;2;2;96;96;LocalExchangeSinkOperator;149.337;11474023;0;0;11474023;8
9;28;3;0;96;96;TableScanOperator;7970.449;15000000;0;45625600;15000000;
9;29;3;0;96;96;PartitionedOutput;11012.590;15000000;0;19903744;15000000;28
9;30;4;2;96;96;FilterProject;16.357;22945256;0;0;22945256;38
9;31;4;1;96;96;LocalExchangeSinkOperator;58.777;22945256;0;0;22945256;32
9;32;4;2;96;96;LocalExchangeSourceOperator;949.490;22945256;0;4325376;22945256;30
9;33;4;1;96;96;HashBuilderOperator;30202.020;22945256;0;82887168;0;31
9;34;4;0;96;96;TableScanOperator;45020.241;148067261;0;123264640;148067261;
9;35;4;0;96;96;FilterProject;2164.990;148067261;0;13056;148067261;34
9;36;4;0;96;96;LookupJoinOperator;13873.010;148067261;0;139264;11474023;33,35
9;37;4;0;96;96;PartitionedOutput;3232.460;11474023;0;1521664;11474023;36
9;38;4;2;96;96;ExchangeOperator;3640.298;22945256;0;27262976;22945256;41
9;39;5;0;96;96;TableScanOperator;14530.244;5736314;0;111721216;5736314;
9;40;5;0;96;96;FilterProject;301.540;5736314;0;4160;5736314;39
9;41;5;0;96;96;PartitionedOutput;427.910;5736314;0;1338048;5736314;40
9;42;6;0;24;96;TableScanOperator;5.356;25;0;26816;25;
9;43;6;0;24;96;PartitionedOutput;1.960;25;0;17344;25;42
10;0;0;0;1;8;MergeOperator;3870.000;3885517;0;53960927;3885517;7
10;1;0;0;1;8;ExplainAnalyzeOperator;5.082;3885517;0;0;1;0
10;2;0;0;1;8;TaskOutputOperator;0.099;1;0;0;1;1
10;3;1;1;8;8;ExchangeOperator;752.855;3885517;0;8404992;3885517;16
10;4;1;1;8;8;OrderBy;6735.400;3885517;0;164807168;3885517;3
10;5;1;0;4;8;LocalMerge;765.254;0;0;503808;3885517;6
10;6;1;1;8;8;CallbackSink;7.980;3885517;0;0;0;4
10;7;1;0;4;8;PartitionedOutput;1619.810;3885517;0;38103680;3885517;5
10;8;2;3;8;8;LocalExchangeSourceOperator;970.550;11474023;0;589824;11474023;26
10;9;2;2;8;8;HashBuilderOperator;4844.740;11474023;0;95490176;0;27
10;10;2;1;8;8;ExchangeOperator;2180.021;15000000;0;12353536;15000000;29
10;11;2;1;8;8;LookupJoinOperator;1933.280;15000000;0;2009088;11474023;9,10
10;12;2;0;8;8;LocalExchangeSinkOperator;67.957;3885532;0;0;3885532;19
10;13;2;1;8;8;LookupJoinOperator;546.840;11474023;0;231424;11474023;24,11
10;14;2;0;8;8;Aggregation;6066.130;3885532;0;139706368;3885517;12
10;15;2;1;8;8;FilterProject;263.990;11474023;0;12288;11474023;13
10;16;2;0;8;8;PartitionedOutput;1650.710;3885517;0;14338560;3885517;14
10;17;2;1;8;8;PartialAggregation;8001.760;11474023;0;116322304;3885532;15
10;18;2;1;8;8;FilterProject;37.530;3885532;0;0;3885532;17
10;19;2;1;8;8;LocalExchangeSourceOperator;738.940;3885532;0;629760;3885532;18
10;20;2;5;8;8;ExchangeOperator;0.407;100;0;1152;100;43
10;21;2;5;8;8;FilterProject;0.685;100;0;0;100;20
10;22;2;4;8;8;LocalExchangeSinkOperator;0.428;100;0;0;100;23
10;23;2;5;8;8;LocalExchangeSourceOperator;2.049;100;0;384;100;21
10;24;2;4;8;8;HashBuilderOperator;2.029;100;0;131072;0;22
10;25;2;3;8;8;ExchangeOperator;433.246;11474023;0;3801088;11474023;37
10;26;2;3;8;8;FilterProject;34.900;11474023;0;0;11474023;25
10;27;2;2;8;8;LocalExchangeSinkOperator;32.579;11474023;0;0;11474023;8
10;28;3;0;8;8;TableScanOperator;3240.017;15000000;0;45676032;15000000;
10;29;3;0;8;8;PartitionedOutput;6304.590;15000000;0;38057216;15000000;28
10;30;4;2;8;8;FilterProject;16.390;22945256;0;0;22945256;38
10;31;4;1;8;8;LocalExchangeSinkOperator;12.482;22945256;0;0;22945256;32
10;32;4;2;8;8;LocalExchangeSourceOperator;775.330;22945256;0;5799936;22945256;30
10;33;4;1;8;8;HashBuilderOperator;6080.000;22945256;0;167579776;0;31
10;34;4;0;8;8;TableScanOperator;8840.018;148067261;0;17028288;148067261;
10;35;4;0;8;8;FilterProject;1428.020;148067261;0;13056;148067261;34
10;36;4;0;8;8;LookupJoinOperator;5241.550;148067261;0;139264;11474023;33,35
10;37;4;0;8;8;PartitionedOutput;1699.070;11474023;0;1562624;11474023;36
10;38;4;2;8;8;ExchangeOperator;389.428;22945256;0;24117248;22945256;41
10;39;5;0;8;8;TableScanOperator;2290.017;5736314;0;15234560;5736314;
10;40;5;0;8;8;FilterProject;212.950;5736314;0;4160;5736314;39
10;41;5;0;8;8;PartitionedOutput;292.590;5736314;0;641728;5736314;40
10;42;6;0;2;8;TableScanOperator;0.985;25;0;26816;25;
10;43;6;0;2;8;PartitionedOutput;0.251;25;0;17344;25;42
11;0;0;0;1;128;MergeOperator;3010.000;3885517;0;53209536;3885517;16
11;1;0;0;1;128;ExplainAnalyzeOperator;8.183;3885517;0;0;1;0
11;2;0;0;1;128;TaskOutputOperator;0.116;1;0;0;1;1
11;3;1;1;128;128;ExchangeOperator;894.599;3885517;0;12107776;3885517;16
11;4;1;1;128;128;OrderBy;9848.960;3885517;0;99300032;3885517;3
11;5;1;0;4;128;LocalMerge;1230.009;0;0;454656;3885517;6
11;6;1;1;128;128;CallbackSink;27.190;3885517;0;0;0;4
11;7;1;0;4;128;PartitionedOutput;1722.420;3885517;0;38324864;3885517;5
11;8;2;3;128;128;LocalExchangeSourceOperator;856.780;11474023;0;5010432;11474023;26
11;9;2;2;128;128;HashBuilderOperator;51399.620;11474023;0;42050048;0;27
11;10;2;1;128;128;ExchangeOperator;2760.477;15000000;0;12156928;15000000;29
11;11;2;1;128;128;LookupJoinOperator;2856.700;15000000;0;2140160;11474023;9,10
11;12;2;0;128;128;LocalExchangeSinkOperator;815.268;3885539;0;0;3885539;19
11;13;2;1;128;128;LookupJoinOperator;912.600;11474023;0;231424;11474023;24,11
11;14;2;0;128;128;Aggregation;32824.540;3885539;0;14247936;3885517;12
11;15;2;1;128;128;FilterProject;381.130;11474023;0;12288;11474023;13
11;16;2;0;128;128;PartitionedOutput;6118.160;3885517;0;6815616;3885517;14
11;17;2;1;128;128;PartialAggregation;13546.010;11474023;0;62988416;3885539;15
11;18;2;1;128;128;FilterProject;43.990;3885539;0;0;3885539;17
11;19;2;1;128;128;LocalExchangeSourceOperator;1970.830;3885539;0;533568;3885539;18
11;20;2;5;128;128;ExchangeOperator;1.251;100;0;1152;100;43
11;21;2;5;128;128;FilterProject;4.222;100;0;0;100;20
11;22;2;4;128;128;LocalExchangeSinkOperator;3.305;100;0;0;100;23
11;23;2;5;128;128;LocalExchangeSourceOperator;15.980;100;0;4096;100;21
11;24;2;4;128;128;HashBuilderOperator;28.270;100;0;131072;0;22
11;25;2;3;128;128;ExchangeOperator;430.628;11474023;0;33685504;11474023;37
11;26;2;3;128;128;FilterProject;25.930;11474023;0;0;11474023;25
11;27;2;2;128;128;LocalExchangeSinkOperator;187.754;11474023;0;0;11474023;8
11;28;3;0;128;128;TableScanOperator;7640.635;15000000;0;67971584;15000000;
11;29;3;0;128;128;PartitionedOutput;10690.720;15000000;0;19916032;15000000;28
11;30;4;2;128;128;FilterProject;18.847;22945256;0;0;22945256;38
11;31;4;1;128;128;LocalExchangeSinkOperator;83.374;22945256;0;0;22945256;32
11;32;4;2;128;128;LocalExchangeSourceOperator;1012.120;22945256;0;4497408;22945256;30
11;33;4;1;128;128;HashBuilderOperator;43792.220;22945256;0;80544256;0;31
11;34;4;0;128;128;TableScanOperator;61800.336;148067261;0;161816320;148067261;
11;35;4;0;128;128;FilterProject;2282.400;148067261;0;13056;148067261;34
11;36;4;0;128;128;LookupJoinOperator;13874.640;148067261;0;139264;11474023;33,35
11;37;4;0;128;128;PartitionedOutput;3646.520;11474023;0;1521664;11474023;36
11;38;4;2;128;128;ExchangeOperator;3960.309;22945256;0;22675456;22945256;41
11;39;5;0;128;128;TableScanOperator;18840.321;5736314;0;74511616;5736314;
11;40;5;0;128;128;FilterProject;324.460;5736314;0;4160;5736314;39
11;41;5;0;128;128;PartitionedOutput;479.620;5736314;0;1166016;5736314;40
11;42;6;0;32;128;TableScanOperator;5.253;25;0;26816;25;
11;43;6;0;32;128;PartitionedOutput;1.913;25;0;17344;25;42
12;0;0;0;1;160;MergeOperator;2390.000;3885517;0;49679487;3885517;16
12;1;0;0;1;160;ExplainAnalyzeOperator;5.052;3885517;0;0;1;0
12;2;0;0;1;160;TaskOutputOperator;0.097;1;0;0;1;1
12;3;1;1;160;160;ExchangeOperator;910.063;3885517;0;12107776;3885517;16
12;4;1;1;160;160;OrderBy;10980.100;3885517;0;82018176;3885517;3
12;5;1;0;4;160;LocalMerge;1360.011;0;0;454656;3885517;6
12;6;1;1;160;160;CallbackSink;24.270;3885517;0;0;0;4
12;7;1;0;4;160;PartitionedOutput;1689.330;3885517;0;38161024;3885517;5
12;8;2;3;160;160;LocalExchangeSourceOperator;1652.910;11474023;0;11657216;11474023;26
12;9;2;2;160;160;HashBuilderOperator;33736.270;11474023;0;42353152;0;27
12;10;2;1;160;160;ExchangeOperator;2720.993;15000000;0;12222464;15000000;29
12;11;2;1;160;160;LookupJoinOperator;2696.960;15000000;0;2140160;11474023;9,10
12;12;2;0;160;160;LocalExchangeSinkOperator;127.693;3885540;0;0;3885540;19
12;13;2;1;160;160;LookupJoinOperator;773.120;11474023;0;231424;11474023;24,11
12;14;2;0;160;160;Aggregation;27288.660;3885540;0;12161024;3885517;12
12;15;2;1;160;160;FilterProject;355.130;11474023;0;12288;11474023;13
12;16;2;0;160;160;PartitionedOutput;6219.920;3885517;0;4968320;3885517;14
12;17;2;1;160;160;PartialAggregation;11259.580;11474023;0;34725888;3885540;15
12;18;2;1;160;160;FilterProject;51.230;3885540;0;0;3885540;17
12;19;2;1;160;160;LocalExchangeSourceOperator;3428.640;3885540;0;34641664;3885540;18
12;20;2;5;160;160;ExchangeOperator;1.331;100;0;1152;100;43
12;21;2;5;160;160;FilterProject;5.372;100;0;0;100;20
12;22;2;4;160;160;LocalExchangeSinkOperator;3.516;100;0;0;100;23
12;23;2;5;160;160;LocalExchangeSourceOperator;17.974;100;0;108928;100;21
12;24;2;4;160;160;HashBuilderOperator;22.110;100;0;131072;0;22
12;25;2;3;160;160;ExchangeOperator;311.210;11474023;0;3932160;11474023;37
12;26;2;3;160;160;FilterProject;27.420;11474023;0;0;11474023;25
12;27;2;2;160;160;LocalExchangeSinkOperator;75.440;11474023;0;0;11474023;8
12;28;3;0;160;160;TableScanOperator;8260.764;15000000;0;68145408;15000000;
12;29;3;0;160;160;PartitionedOutput;9840.020;15000000;0;22070528;15000000;28
12;30;4;2;160;160;FilterProject;22.090;22945256;0;0;22945256;38
12;31;4;1;160;160;LocalExchangeSinkOperator;45.324;22945256;0;0;22945256;32
12;32;4;2;160;160;LocalExchangeSourceOperator;2102.330;22945256;0;16293888;22945256;30
12;33;4;1;160;160;HashBuilderOperator;38730.830;22945256;0;80888320;0;31
12;34;4;0;160;160;TableScanOperator;84600.396;148067261;0;293462208;148067261;
12;35;4;0;160;160;FilterProject;2422.920;148067261;0;13056;148067261;34
12;36;4;0;160;160;LookupJoinOperator;14625.650;148067261;0;142336;11474023;33,35
12;37;4;0;160;160;PartitionedOutput;4707.200;11474023;0;1406976;11474023;36
12;38;4;2;160;160;ExchangeOperator;3600.411;22945256;0;11534336;22945256;41
12;39;5;0;160;160;TableScanOperator;20370.405;5736314;0;60340480;5736314;
12;40;5;0;160;160;FilterProject;383.840;5736314;0;4160;5736314;39
12;41;5;0;160;160;PartitionedOutput;622.410;5736314;0;1059520;5736314;40
12;42;6;0;40;160;TableScanOperator;19.337;25;0;26816;25;
12;43;6;0;40;160;PartitionedOutput;2.125;25;0;17344;25;42
13;0;0;0;1;16;MergeOperator;3490.000;3885517;0;53866126;3885517;16
13;1;0;0;1;16;ExplainAnalyzeOperator;4.922;3885517;0;0;1;0
13;2;0;0;1;16;TaskOutputOperator;0.096;1;0;0;1;1
13;3;1;1;16;16;ExchangeOperator;793.428;3885517;0;13041664;3885517;16
13;4;1;1;16;16;OrderBy;8139.630;3885517;0;92783552;3885517;3
13;5;1;0;4;16;LocalMerge;930.579;0;0;454656;3885517;6
13;6;1;1;16;16;CallbackSink;9.060;3885517;0;0;0;4
13;7;1;0;4;16;PartitionedOutput;1827.280;3885517;0;38169216;3885517;5
13;8;2;3;16;16;LocalExchangeSourceOperator;1022.440;11474023;0;589824;11474023;26
13;9;2;2;16;16;HashBuilderOperator;5755.200;11474023;0;66199680;0;27
13;10;2;1;16;16;ExchangeOperator;2390.075;15000000;0;12648448;15000000;29
13;11;2;1;16;16;LookupJoinOperator;2219.130;15000000;0;2140160;11474023;9,10
13;12;2;0;16;16;LocalExchangeSinkOperator;90.352;3885534;0;0;3885534;19
13;13;2;1;16;16;LookupJoinOperator;660.020;11474023;0;231424;11474023;24,11
13;14;2;0;16;16;Aggregation;7749.980;3885534;0;72515584;3885517;12
13;15;2;1;16;16;FilterProject;295.820;11474023;0;12288;11474023;13
13;16;2;0;16;16;PartitionedOutput;2186.530;3885517;0;15735296;3885517;14
13;17;2;1;16;16;PartialAggregation;9447.740;11474023;0;79273984;3885534;15
13;18;2;1;16;16;FilterProject;31.560;3885534;0;0;3885534;17
13;19;2;1;16;16;LocalExchangeSourceOperator;779.470;3885534;0;587776;3885534;18
13;20;2;5;16;16;ExchangeOperator;0.427;100;0;1152;100;43
13;21;2;5;16;16;FilterProject;0.921;100;0;0;100;20
13;22;2;4;16;16;LocalExchangeSinkOperator;0.656;100;0;0;100;23
13;23;2;5;16;16;LocalExchangeSourceOperator;2.756;100;0;512;100;21
13;24;2;4;16;16;HashBuilderOperator;3.417;100;0;151552;0;22
13;25;2;3;16;16;ExchangeOperator;431.591;11474023;0;3801088;11474023;37
13;26;2;3;16;16;FilterProject;35.700;11474023;0;0;11474023;25
13;27;2;2;16;16;LocalExchangeSinkOperator;56.784;11474023;0;0;11474023;8
13;28;3;0;16;16;TableScanOperator;3640.041;15000000;0;68038400;15000000;
13;29;3;0;16;16;PartitionedOutput;7409.350;15000000;0;19059968;15000000;28
13;30;4;2;16;16;FilterProject;14.050;22945256;0;0;22945256;38
13;31;4;1;16;16;LocalExchangeSinkOperator;17.323;22945256;0;0;22945256;32
13;32;4;2;16;16;LocalExchangeSourceOperator;791.500;22945256;0;5931008;22945256;30
13;33;4;1;16;16;HashBuilderOperator;6875.100;22945256;0;121512064;0;31
13;34;4;0;16;16;TableScanOperator;10770.034;148067261;0;32734016;148067261;
13;35;4;0;16;16;FilterProject;1472.900;148067261;0;13056;148067261;34
13;36;4;0;16;16;LookupJoinOperator;5385.500;148067261;0;139264;11474023;33,35
13;37;4;0;16;16;PartitionedOutput;1789.200;11474023;0;1587200;11474023;36
13;38;4;2;16;16;ExchangeOperator;442.998;22945256;0;24510464;22945256;41
13;39;5;0;16;16;TableScanOperator;2740.035;5736314;0;30291456;5736314;
13;40;5;0;16;16;FilterProject;231.130;5736314;0;4160;5736314;39
13;41;5;0;16;16;PartitionedOutput;319.890;5736314;0;780992;5736314;40
13;42;6;0;4;16;TableScanOperator;0.653;25;0;26816;25;
13;43;6;0;4;16;PartitionedOutput;0.372;25;0;17344;25;42
14;0;0;0;1;32;MergeOperator;3850.000;3885517;0;54156043;3885517;16
14;1;0;0;1;32;ExplainAnalyzeOperator;5.152;3885517;0;0;1;0
14;2;0;0;1;32;TaskOutputOperator;0.097;1;0;0;1;1
14;3;1;1;32;32;ExchangeOperator;900.405;3885517;0;12795904;3885517;16
14;4;1;1;32;32;OrderBy;11373.770;3885517;0;66899712;3885517;3
14;5;1;0;4;32;LocalMerge;1110.009;0;0;454656;3885517;6
14;6;1;1;32;32;CallbackSink;12.280;3885517;0;0;0;4
14;7;1;0;4;32;PartitionedOutput;1784.520;3885517;0;37694080;3885517;5
14;8;2;3;32;32;LocalExchangeSourceOperator;955.340;11474023;0;647168;11474023;26
14;9;2;2;32;32;HashBuilderOperator;8259.360;11474023;0;51667200;0;27
14;10;2;1;32;32;ExchangeOperator;2810.137;15000000;0;12091392;15000000;29
14;11;2;1;32;32;LookupJoinOperator;3169.010;15000000;0;2140160;11474023;9,10
14;12;2;0;32;32;LocalExchangeSinkOperator;215.958;3885538;0;0;3885538;19
14;13;2;1;32;32;LookupJoinOperator;916.210;11474023;0;231424;11474023;24,11
14;14;2;0;32;32;Aggregation;13872.850;3885538;0;38920192;3885517;12
14;15;2;1;32;32;FilterProject;370.350;11474023;0;12288;11474023;13
14;16;2;0;32;32;PartitionedOutput;3648.130;3885517;0;11753984;3885517;14
14;17;2;1;32;32;PartialAggregation;14131.390;11474023;0;74584064;3885538;15
14;18;2;1;32;32;FilterProject;35.990;3885538;0;0;3885538;17
14;19;2;1;32;32;LocalExchangeSourceOperator;1027.380;3885538;0;475904;3885538;18
14;20;2;5;32;32;ExchangeOperator;0.537;100;0;1152;100;43
14;21;2;5;32;32;FilterProject;1.562;100;0;0;100;20
14;22;2;4;32;32;LocalExchangeSinkOperator;1.401;100;0;0;100;23
14;23;2;5;32;32;LocalExchangeSourceOperator;6.289;100;0;1024;100;21
14;24;2;4;32;32;HashBuilderOperator;6.207;100;0;131072;0;22
14;25;2;3;32;32;ExchangeOperator;403.966;11474023;0;5111808;11474023;37
14;26;2;3;32;32;FilterProject;29.240;11474023;0;0;11474023;25
14;27;2;2;32;32;LocalExchangeSinkOperator;87.032;11474023;0;0;11474023;8
14;28;3;0;32;32;TableScanOperator;5140.119;15000000;0;90169472;15000000;
14;29;3;0;32;32;PartitionedOutput;10304.630;15000000;0;16102656;15000000;28
14;30;4;2;32;32;FilterProject;14.090;22945256;0;0;22945256;38
14;31;4;1;32;32;LocalExchangeSinkOperator;29.310;22945256;0;0;22945256;32
14;32;4;2;32;32;LocalExchangeSourceOperator;846.280;22945256;0;6348800;22945256;30
14;33;4;1;32;32;HashBuilderOperator;11966.810;22945256;0;98582784;0;31
14;34;4;0;32;32;TableScanOperator;15340.070;148067261;0;48764928;148067261;
14;35;4;0;32;32;FilterProject;1604.480;148067261;0;13056;148067261;34
14;36;4;0;32;32;LookupJoinOperator;6852.410;148067261;0;139264;11474023;33,35
14;37;4;0;32;32;PartitionedOutput;2024.740;11474023;0;1579008;11474023;36
14;38;4;2;32;32;ExchangeOperator;768.384;22945256;0;33292288;22945256;41
14;39;5;0;32;32;TableScanOperator;6300.077;5736314;0;59400448;5736314;
14;40;5;0;32;32;FilterProject;302.370;5736314;0;4160;5736314;39
14;41;5;0;32;32;PartitionedOutput;415.990;5736314;0;1084096;5736314;40
14;42;6;0;8;32;TableScanOperator;1.307;25;0;26816;25;
14;43;6;0;8;32;PartitionedOutput;0.607;25;0;17344;25;42
15;0;0;0;1;64;MergeOperator;3460.000;3885517;0;52398161;3885517;16
15;1;0;0;1;64;ExplainAnalyzeOperator;5.092;3885517;0;0;1;0
15;2;0;0;1;64;TaskOutputOperator;0.086;1;0;0;1;1
15;3;1;1;64;64;ExchangeOperator;922.346;3885517;0;12992512;3885517;16
15;4;1;1;64;64;OrderBy;8428.060;3885517;0;84186688;3885517;3
15;5;1;0;4;64;LocalMerge;1210.016;0;0;454656;3885517;6
15;6;1;1;64;64;CallbackSink;17.730;3885517;0;0;0;4
15;7;1;0;4;64;PartitionedOutput;1511.360;3885517;0;38382208;3885517;5
15;8;2;3;64;64;LocalExchangeSourceOperator;939.460;11474023;0;1626112;11474023;26
15;9;2;2;64;64;HashBuilderOperator;13222.350;11474023;0;45662464;0;27
15;10;2;1;64;64;ExchangeOperator;2750.273;15000000;0;12255232;15000000;29
15;11;2;1;64;64;LookupJoinOperator;2466.350;15000000;0;2140160;11474023;9,10
15;12;2;0;64;64;LocalExchangeSinkOperator;382.037;3885535;0;0;3885535;19
15;13;2;1;64;64;LookupJoinOperator;722.750;11474023;0;231424;11474023;24,11
15;14;2;0;64;64;Aggregation;15745.780;3885535;0;23171072;3885517;12
15;15;2;1;64;64;FilterProject;329.420;11474023;0;12288;11474023;13
15;16;2;0;64;64;PartitionedOutput;3952.250;3885517;0;8956416;3885517;14
15;17;2;1;64;64;PartialAggregation;11122.540;11474023;0;69742720;3885535;15
15;18;2;1;64;64;FilterProject;36.400;3885535;0;0;3885535;17
15;19;2;1;64;64;LocalExchangeSourceOperator;1281.170;3885535;0;330112;3885535;18
15;20;2;5;64;64;ExchangeOperator;1.022;100;0;1152;100;43
15;21;2;5;64;64;FilterProject;3.933;100;0;0;100;20
15;22;2;4;64;64;LocalExchangeSinkOperator;2.685;100;0;0;100;23
15;23;2;5;64;64;LocalExchangeSourceOperator;15.820;100;0;2048;100;21
15;24;2;4;64;64;HashBuilderOperator;21.060;100;0;151552;0;22
15;25;2;3;64;64;ExchangeOperator;401.723;11474023;0;10878976;11474023;37
15;26;2;3;64;64;FilterProject;27.630;11474023;0;0;11474023;25
15;27;2;2;64;64;LocalExchangeSinkOperator;147.639;11474023;0;0;11474023;8
15;28;3;0;64;64;TableScanOperator;4940.380;15000000;0;134935680;15000000;
15;29;3;0;64;64;PartitionedOutput;8810.430;15000000;0;38663424;15000000;28
15;30;4;2;64;64;FilterProject;17.910;22945256;0;0;22945256;38
15;31;4;1;64;64;LocalExchangeSinkOperator;38.716;22945256;0;0;22945256;32
15;32;4;2;64;64;LocalExchangeSourceOperator;953.720;22945256;0;4882432;22945256;30
15;33;4;1;64;64;HashBuilderOperator;15823.650;22945256;0;86278400;0;31
15;34;4;0;64;64;TableScanOperator;19190.139;148067261;0;69722560;148067261;
15;35;4;0;64;64;FilterProject;1776.630;148067261;0;13056;148067261;34
15;36;4;0;64;64;LookupJoinOperator;7778.450;148067261;0;139264;11474023;33,35
15;37;4;0;64;64;PartitionedOutput;2599.080;11474023;0;1562624;11474023;36
15;38;4;2;64;64;ExchangeOperator;1850.152;22945256;0;24117248;22945256;41
15;39;5;0;64;64;TableScanOperator;7030.156;5736314;0;110676864;5736314;
15;40;5;0;64;64;FilterProject;316.150;5736314;0;4160;5736314;39
15;41;5;0;64;64;PartitionedOutput;486.250;5736314;0;1460928;5736314;40
15;42;6;0;16;64;TableScanOperator;3.098;25;0;26816;25;
15;43;6;0;16;64;PartitionedOutput;1.142;25;0;17344;25;42
16;0;0;0;1;96;MergeOperator;3560.000;3885517;0;53671995;3885517;16
16;1;0;0;1;96;ExplainAnalyzeOperator;5.062;3885517;0;0;1;0
16;2;0;0;1;96;TaskOutputOperator;0.086;1;0;0;1;1
16;3;1;1;96;96;ExchangeOperator;928.011;3885517;0;12517376;3885517;16
